age_days,release_frequency,dependency_count,dependency_growth,maintainer_count,maintainer_changes,has_install_script,obfuscation_score,network_call_count,vulnerability_history_count,license_change_indicator,reputation_score,is_suspicious
1118,4.800567160179874,2,1,16,0,0,0.044988253231530786,2,0,0,69,0
204,3.891658186821203,14,0,12,0,0,0.005098887575729159,2,2,0,65,0
544,18.727954220069236,5,1,8,0,0,0.007021870670168782,2,3,0,85,0
1759,14.927377625832305,8,1,10,0,0,0.028442090608903108,1,1,0,50,0
927,9.260473682323324,10,2,4,0,0,0.007767636297070797,1,3,0,70,0
1858,9.640461793279709,12,2,8,0,0,0.04061412937660944,1,2,0,71,0
908,4.46555047732718,4,0,19,0,0,0.002967652780471638,2,1,0,50,0
2148,6.849405567101285,9,0,4,0,1,0.006616051065058711,0,0,0,66,0
2445,17.06115661623417,13,1,16,0,0,0.016674147805440128,1,0,0,97,0
559,14.44742611017954,3,0,2,0,0,0.01143237964255319,2,3,0,81,0
1989,16.574505486526494,11,2,6,0,0,0.0513164055384193,0,3,0,89,0
1168,13.856554584294804,3,1,14,0,1,0.0023543407551933114,2,2,0,96,0
138,1.5775656651154406,22,18,1,3,1,0.9456826415591094,3,1,1,22,1
108,2.4492865208113286,30,4,1,1,1,0.9057427351682757,8,0,0,18,1
1316,5.39573031840806,11,1,3,0,0,0.008854517929592022,0,3,0,97,0
2703,11.735987776317323,5,2,8,0,0,0.00974598154739827,1,0,0,98,0
717,2.8392040702639445,10,1,9,0,0,0.0517381166516995,2,2,0,82,0
201,4.958052273790965,14,0,9,0,0,0.004198531326907676,1,3,0,62,0
81,3.9836965869630667,48,12,1,1,1,0.5799855290609783,5,0,1,1,1
2781,11.32362064851829,7,0,4,0,0,0.0069536361694893765,2,2,0,70,0
1492,19.584520487850718,2,1,19,1,0,0.015838505776335273,0,3,0,65,0
1513,22.71159302335382,4,1,6,0,0,0.00020573164704425253,1,1,0,65,0
1403,7.1335295232254845,12,2,18,1,0,0.05105463063750971,1,0,0,79,0
1115,17.187223152781677,2,1,11,0,0,0.011945101616083377,0,0,0,88,0
1048,7.339083789615745,12,2,17,0,0,0.029891372158207093,1,2,0,85,0
2021,3.8068061988610857,11,2,8,0,0,0.014857588739139806,2,1,0,70,0
2947,3.8283285961814144,1,2,18,0,0,0.026784637217897336,2,2,0,84,0
2738,20.227955466967817,12,2,10,1,0,0.005369917329819372,1,1,0,87,0
2161,18.4996499238334,2,0,2,0,0,0.07367587491061235,1,2,0,98,0
2890,2.238738760954601,7,2,11,0,0,0.021607536329452493,1,3,0,60,0
149,4.711986011966924,25,16,1,0,1,0.9701507161201347,3,1,0,4,1
214,11.166560597005724,5,1,8,1,0,0.015279544421118611,2,1,0,86,0
1432,18.999384616580773,4,1,9,0,0,0.00899394438313415,1,2,0,88,0
1225,17.955145175166592,1,1,2,0,0,0.008725153016806453,0,2,0,79,0
1348,5.970080423262073,14,2,4,0,0,0.017533386241127897,1,3,0,90,0
1108,16.775959234146868,11,1,5,1,0,0.020807212132335235,2,3,0,92,0
1418,10.565869421379638,9,0,18,0,0,0.03279053690518263,1,0,0,74,0
861,7.819264969516251,14,2,17,1,0,0.05396652337066586,2,3,0,53,0
2112,1.2831231693697385,1,2,8,0,0,0.02694423814926311,1,2,0,52,0
1172,17.592707548560828,8,1,18,0,0,0.036309571057432447,1,1,0,90,0
2221,20.733683840222234,9,1,18,0,0,0.007919534012446147,0,1,0,57,0
2063,8.52202681549181,8,0,14,0,0,0.015983292602726944,2,1,0,69,0
2268,4.59176843022,6,0,10,0,0,0.03734076706011032,2,1,0,63,0
1526,8.21573689746421,9,2,17,0,0,0.02445766328047521,2,3,0,61,0
1819,4.1231480824705535,11,2,14,0,0,0.011979422876990026,2,2,0,66,0
2139,13.3132363423812,0,1,7,0,0,0.0803973128538137,1,2,0,77,0
302,3.582999921458041,5,1,14,0,0,0.004170025040200711,2,1,0,66,0
589,17.119955624812935,8,1,19,1,0,0.0021702610618156044,1,2,0,93,0
1146,11.54472776509293,11,1,15,1,0,0.032760546996548574,1,3,0,69,0
2067,16.091082414473355,8,1,19,0,0,0.04522864370632937,0,2,0,83,0
2694,7.243087285586605,6,2,18,0,0,0.00800405384447725,2,2,0,69,0
2592,15.021513268108745,13,2,12,1,0,0.08177691791956768,1,1,0,87,0
1230,6.692731682229475,13,1,7,0,0,0.028781710515851863,0,2,0,92,0
2323,13.829704186754608,14,0,18,0,1,0.04081290962115555,0,2,0,67,0
2166,4.443191263010028,2,1,9,0,0,0.01299756502487609,0,2,0,97,0
1436,12.060838017320602,9,1,2,1,0,0.021329329050669345,2,3,0,90,0
1666,11.220403032554831,10,1,7,0,0,0.00979287745645931,2,0,0,86,0
2289,3.113030417331028,2,1,2,0,0,0.0059459533836179225,2,0,0,69,0
98,4.7505757357492895,16,14,1,0,1,0.8589635910409696,8,0,0,12,1
218,4.426993931432599,3,1,11,0,0,0.014237998003783326,1,3,0,86,0
1819,10.078890138431047,14,2,5,0,0,0.012706963341665503,2,0,0,59,0
542,4.8492738621884435,2,0,10,0,0,0.024630123491908233,2,2,0,51,0
277,7.186264726693877,5,2,19,0,0,0.00044817493064367624,1,2,0,59,0
2793,11.336978209915967,0,2,14,0,0,0.028899295645070388,1,3,0,51,0
984,19.9468960723268,9,1,18,1,0,0.0027176835160218253,1,0,1,70,0
1332,23.38124820561797,7,0,19,0,0,0.039079639754813114,2,2,0,87,0
220,19.10391185983689,10,0,14,0,0,0.006797746922433271,2,0,0,70,0
2064,9.704957740174988,4,2,10,0,0,0.017331491323353338,2,1,0,50,0
654,16.579908394930488,9,0,13,0,0,0.02277848575002304,1,1,0,61,0
1680,11.999382530105663,2,1,15,1,0,0.023910919349645014,1,3,0,80,0
2059,11.613246773408191,8,0,9,0,0,0.006971917474749718,0,1,0,56,0
1167,2.367846083947458,13,0,2,0,0,0.00770290016470458,0,0,0,81,0
1210,10.391045883467376,5,1,17,0,0,0.012504946182695409,1,3,0,64,0
216,6.25997141620839,1,1,8,2,0,0.006450602732449984,2,1,0,65,0
959,16.217544058536376,9,0,4,0,0,0.04624533539858848,2,1,0,75,0
2615,16.24028941719137,1,2,3,1,0,0.014385002446835823,1,0,0,93,0
682,14.275260444370208,5,0,8,1,0,0.02999089810256662,0,0,0,75,0
1256,7.791400652067132,7,2,12,0,0,0.0020893189872069977,1,0,0,58,0
1658,6.451640713491733,6,2,6,1,0,0.015714023336154716,0,3,0,92,0
444,14.274974015613651,2,0,19,0,0,0.01437701704745083,1,1,0,80,0
381,13.270774281892999,5,0,15,0,0,0.0011130960157647843,2,2,0,60,0
1097,3.6925189527558793,11,1,3,0,0,0.0002534514316937574,1,1,0,55,0
542,9.380147483849337,10,0,16,0,0,0.04341774993788168,1,1,0,63,0
2178,9.741713705555721,6,0,9,0,0,0.0980981619348684,1,3,0,60,0
1200,18.599389884783047,14,2,11,1,0,0.021653044354827112,2,0,0,71,0
1785,8.829334397039988,6,0,7,0,0,0.005596780130348662,0,1,0,53,0
851,3.139701188580626,11,1,10,0,0,0.007208561995412552,2,0,0,89,0
2061,18.305838540158167,11,1,7,1,0,0.018810056560916978,1,2,0,64,0
1256,15.720068237249015,12,0,10,0,0,0.010534721930860334,0,0,0,90,0
70,2.692899194682746,8,11,1,0,1,0.6373602849135089,8,1,0,7,1
1465,13.523632688132244,11,0,14,0,0,0.05261319109714832,1,0,0,76,0
1815,15.074631622758613,3,0,7,0,0,0.020515995095370904,0,3,0,82,0
1860,20.565645993911463,3,2,10,0,0,0.0024107136507794196,2,3,0,71,0
1750,21.291946790181495,2,1,19,0,0,0.0003572608696055073,2,2,0,88,0
1676,22.027439866883807,13,2,8,0,0,0.016197332705077002,1,0,0,66,0
1814,7.314425842002883,12,1,12,0,0,0.028715714310251734,0,3,0,85,0
1423,19.978040506360188,7,2,14,0,0,0.021072007761757137,1,0,0,60,0
217,20.487248357602766,6,1,13,0,0,0.006432783104854229,1,1,0,76,0
1834,9.964465910809318,7,1,8,0,0,0.0009564668094697884,0,0,0,88,0
2181,16.810346375133463,5,0,14,0,0,0.00740879497772473,0,1,0,83,0
1702,13.24163474300488,12,2,18,2,0,0.0019084634751733993,2,3,0,70,0
129,1.0433424719170104,14,4,1,1,0,0.5951351803188842,4,1,1,17,1
2345,16.171475427079073,7,1,17,0,0,0.018651338240731345,0,0,0,96,0
1961,7.6693127357030075,4,2,17,0,0,0.0025812575008268023,1,2,0,93,0
2516,17.856675121850863,8,2,8,0,0,0.011385735898257648,0,1,0,73,0
739,10.025055595154914,3,1,18,0,0,0.007491131654114719,2,2,0,69,0
1455,13.417834308550887,9,1,18,0,0,0.013041668171309553,2,2,0,75,0
874,9.560609011980043,5,0,7,0,0,0.007553480578541607,1,1,0,61,0
1113,7.1218642878573615,5,1,12,0,0,0.0018835386056979106,1,1,0,99,0
183,22.9839631255773,12,1,17,0,0,0.02333542165549293,2,2,0,72,0
2238,12.953198046573137,0,2,2,0,0,0.0007747716038997788,2,0,0,59,0
770,15.443847799894256,9,2,2,0,0,0.008544147594924527,1,2,0,85,0
1430,20.560847139499266,12,1,8,0,0,0.006819246884179719,1,2,0,50,0
1511,15.781517126465744,6,0,14,0,0,0.057214240183832255,0,3,0,53,0
1432,22.942761934455934,0,1,3,0,0,0.08531732797606598,1,3,0,60,0
1328,16.907215278094345,10,1,14,1,0,0.03155793194141265,2,1,0,60,0
1914,6.4104184504456505,0,0,8,0,0,0.004075845959097565,2,2,0,86,0
700,2.327167353565674,2,2,17,0,0,0.007735745027930638,0,0,1,96,0
2281,15.194583018099877,5,2,11,0,0,0.028257092458376737,2,2,0,50,0
492,19.855349514648733,2,1,8,2,0,0.0015368258111829467,1,0,0,66,0
2075,18.675945384047196,4,2,3,1,0,0.012783825326351694,0,2,0,53,0
2751,15.53966848128852,3,2,15,0,0,0.010725539890577538,1,1,0,51,0
2688,20.621061338283962,14,0,3,0,0,0.023306226791628703,2,0,0,84,0
442,14.732079088600909,4,1,7,0,0,0.07188192074030741,1,3,0,75,0
1505,12.45942801148328,5,1,6,0,0,0.12224453068934908,0,2,0,58,0
3,2.884969793935296,22,7,1,0,0,0.8397818006329929,3,0,0,11,1
2875,6.847165337642345,6,1,15,2,0,0.07101539338144307,1,3,0,90,0
2914,9.575518655345492,9,2,13,0,0,0.0070776255215023315,1,2,0,72,0
1569,20.076007420045787,11,0,4,1,0,0.012542369482118794,0,3,0,88,0
1164,22.511833266542535,6,1,3,0,0,0.006408895319838118,1,0,0,62,0
1188,9.886024926511256,9,2,12,0,0,0.04416644310163359,0,1,0,82,0
893,4.242071433000693,9,2,13,0,0,0.047176483984340864,0,1,0,89,0
55,4.655299101173725,17,13,1,1,1,0.8769577104620384,9,1,0,4,1
1379,23.410561489622925,1,2,13,0,0,0.015192470921466405,1,2,0,87,0
1040,10.275011305848132,6,0,5,0,0,0.00920526511140151,0,2,0,92,0
906,6.1350578666195155,2,2,4,0,0,0.0002473363194034428,0,0,0,81,0
2888,18.79139450529497,13,1,13,0,0,7.874122975521203e-05,0,2,0,93,0
2471,9.192269883704665,7,1,16,1,0,0.006755921206308247,2,2,0,77,0
925,4.3395197963471865,6,0,10,0,0,0.01691402399545695,1,3,0,81,0
2444,5.140240061872641,3,2,4,0,0,0.040113326967244636,2,3,0,87,0
309,22.535386541290606,14,0,6,1,0,0.004856954777710619,2,3,0,94,0
1104,13.925835491736557,2,0,15,0,0,0.05693743080920096,2,1,0,70,0
139,3.3251673002454973,35,16,1,0,1,0.5404474355213678,9,1,0,3,1
1838,18.465073592310098,7,0,8,0,0,0.018237896155036588,2,2,0,96,0
2360,9.35131694258224,7,2,15,0,0,0.014275813335977676,2,3,0,95,0
145,2.8226103103043525,37,11,1,1,1,0.6402067109298252,3,1,0,3,1
2495,3.98838826432113,5,0,19,0,0,0.003598201852390138,1,2,0,83,0
879,10.566709805382667,11,1,2,0,1,0.0020082601100438126,0,2,0,68,0
339,5.091426853127539,14,2,12,0,0,0.023706677796263134,2,0,0,78,0
953,5.0684043383086514,14,0,4,0,0,0.009196968248994434,1,0,0,98,0
2319,3.118190824356754,10,2,18,0,0,0.05669236843471409,1,1,0,82,0
2903,21.13675821071017,4,0,17,0,0,0.005718786757155232,1,2,0,70,0
2502,16.3379331926712,3,1,9,0,0,0.0024385234018020345,2,3,0,94,0
1976,5.332028926608833,6,0,19,0,0,0.01784655657526679,2,2,0,62,0
1208,19.117399357137298,4,0,8,0,0,0.010745479753653073,1,1,0,88,0
234,11.934351980551696,9,0,3,1,0,0.00016769583676059206,1,1,0,72,0
1460,17.975589836785893,1,2,16,1,0,0.007652733314423307,1,3,0,71,0
1680,22.817417161582977,2,0,7,0,0,0.0014730767720921515,0,2,0,70,0
2590,2.3591594717998254,8,2,18,1,0,0.012137933496933026,2,3,0,85,0
2601,8.595583924737323,2,0,12,0,0,0.028262854536919995,2,1,0,56,0
1327,18.708728105788616,6,1,4,0,0,0.03205792421500446,1,2,0,79,0
720,7.8279933148864576,13,2,3,0,0,0.015381337069830723,2,3,0,70,0
1193,3.9910989977561897,7,1,5,0,0,0.02273431160268759,1,3,0,83,0
2739,9.390359040324178,14,2,11,0,0,0.021046724930604756,1,1,0,60,0
876,13.392699207911239,12,1,5,1,0,0.002355347914608541,2,2,0,78,0
327,2.3280441929909967,6,2,17,0,0,0.0036568359482880546,1,2,0,96,0
30,3.501736206233373,14,18,1,3,0,0.5900830798993946,6,0,1,11,1
2113,21.576784344285596,13,0,5,0,0,0.04902513580968504,1,1,0,56,0
663,7.183475076415397,9,0,18,0,0,0.008051210777407872,2,3,0,54,0
1880,17.445890533565727,12,0,13,0,0,0.024659735021693763,0,3,0,76,0
1662,15.461590818736738,8,1,13,1,0,0.025029297114023876,1,3,0,53,0
2321,11.352861945654471,4,0,19,0,0,0.039186480441557286,2,1,0,51,0
655,10.29149115551061,11,2,11,0,0,0.023648591108368422,2,1,0,75,0
1060,8.845070562907072,11,0,18,1,0,0.02271233057195484,1,3,0,51,0
2975,11.346370783368863,11,1,4,0,0,0.0031307057988650107,1,2,0,78,0
2377,15.215188508605278,5,2,18,0,0,0.006586482951101205,0,3,0,62,0
2770,14.187034949610014,0,1,16,0,0,0.011350547725196001,2,2,0,58,0
2201,4.1630468207913545,10,0,10,0,0,0.010447139183333292,2,1,0,90,0
453,23.473397360186187,14,0,15,0,0,0.016121839993197173,2,2,0,81,0
2488,7.727847094627061,12,0,6,0,0,0.05239387496006051,1,3,0,85,0
1492,16.157817286684658,12,0,18,0,1,0.0048351561785682125,2,2,0,79,0
2261,19.009382658284856,2,2,5,0,0,0.01193316543203534,0,0,0,94,0
732,5.937360871368346,4,2,2,0,0,0.030721362647230015,0,2,0,65,0
2729,23.910827841707146,14,1,14,0,1,0.04320130044581249,2,0,0,76,0
189,20.645127945961598,13,2,4,0,0,0.015104217866287031,2,2,0,92,0
269,3.5485831301355617,10,1,18,0,0,0.0032388205072883696,2,1,0,76,0
447,6.876346927078908,9,1,11,0,0,0.046385143400992764,0,2,0,74,0
37,3.2514911107003743,35,14,1,1,0,0.957799159780269,9,0,1,6,1
716,1.6250253700894157,5,2,18,1,0,0.02616983180794738,1,1,0,72,0
2322,21.05912110051696,7,1,17,0,0,0.036065981632252754,0,3,0,84,0
878,18.43825525476036,2,2,15,0,0,0.0010753748379295775,0,0,0,88,0
2718,1.130313734180047,12,1,8,0,0,0.017079016593127116,0,1,0,85,0
1032,22.78182771799063,0,0,10,0,0,0.036011785862362554,1,3,0,82,0
543,14.87571153144369,9,1,12,2,0,0.008825874794046404,1,0,0,74,0
1680,15.762779053673174,5,0,5,0,0,0.018010935392961155,0,2,0,68,0
1266,1.792608966775,8,0,12,1,0,0.04677654011267731,2,1,0,72,0
2215,5.969181395268806,10,0,9,0,0,0.0010963090192622899,2,2,0,59,0
2548,14.858722768385894,6,2,16,1,0,0.04413296689778338,2,2,0,89,0
919,23.421197013965575,14,0,8,0,0,0.00783053716481274,2,0,0,76,0
772,6.172474986765987,0,0,14,0,0,0.0021169997722026296,2,3,0,52,0
964,16.325058374205913,2,0,7,0,0,0.061861396019212325,2,2,0,64,0
1522,2.020918759929652,3,2,12,0,0,0.0776685876850749,1,0,0,95,0
2086,3.7058117276644795,9,1,3,0,0,0.008960135377721518,2,3,0,67,0
853,1.4127506070753122,12,1,15,0,0,0.005153382388391294,1,3,0,67,0
599,9.910029470379165,2,0,5,0,0,0.0073736512579901485,0,2,0,64,0
2174,7.544932940546643,14,0,12,0,0,0.014176760285157462,0,2,0,78,0
1152,16.629648324079895,10,2,2,0,0,0.058670619236883,2,2,0,76,0
2443,2.0593048863689964,12,1,9,0,0,0.002821382300278764,0,1,0,52,0
975,4.408092349288745,10,0,5,0,0,0.029808368173443896,2,2,0,65,0
1072,19.590335109786565,9,1,11,0,0,0.037461400988883155,2,2,0,50,0
1153,15.165974060564588,14,2,6,0,0,0.007050259478651672,0,2,0,93,0
2779,11.652972485280861,6,2,18,0,0,0.023775586151458375,0,3,0,94,0
1193,3.6723920000852575,14,1,8,0,0,0.009941570180407757,2,0,0,87,0
1508,2.161245721485382,11,0,3,0,0,0.020158504643245114,2,1,0,89,0
1937,14.414922326490657,9,0,14,2,0,0.01368411260593444,1,0,0,61,0
2840,2.571841517241989,14,1,13,0,0,0.009976653843994194,2,1,1,66,0
1058,2.18902725655512,2,1,16,0,0,0.04715628841815419,1,3,0,90,0
1881,7.864002984323164,7,0,9,1,0,0.01954343618161641,2,0,0,75,0
2016,13.085002988550936,1,2,2,0,0,0.0286551158987999,1,3,0,97,0
881,22.688627786768976,2,0,4,0,0,0.015243005965955164,2,3,0,75,0
1108,7.167197462196808,6,2,18,0,0,0.007419242114450397,0,2,0,84,0
2342,20.312172081302176,9,1,3,0,0,0.041376942132673886,1,0,0,71,0
2135,11.32188419812227,3,2,8,0,0,0.04135968492115348,2,2,0,90,0
1664,3.0810789916021672,6,2,13,0,0,0.0019096599005282856,0,1,0,82,0
1287,18.154780888421275,3,1,15,0,0,0.031088242625981276,2,0,0,92,0
2400,4.028949084856886,10,0,8,0,0,0.007796200745432757,1,1,0,88,0
2433,2.9301493238928766,9,0,13,0,0,0.005798075707129464,1,0,0,51,0
227,15.116880632761077,6,0,8,0,0,0.011608937205988712,1,1,0,73,0
954,13.629997734374971,8,1,13,0,0,0.004924904101138719,1,0,0,56,0
1805,9.647836468650162,14,0,17,1,0,0.004328802747742672,0,2,0,85,0
201,16.425537083793486,7,0,12,0,0,0.09666269122294888,1,3,0,75,0
2793,14.228757061422373,8,1,17,0,0,0.002510788261934016,2,3,0,51,0
230,7.103910411328475,12,2,2,1,0,0.009398938187471695,2,1,0,75,0
2618,16.982294594547064,2,1,12,0,0,0.013176399478475175,2,2,0,57,0
1492,14.772590816820303,14,1,7,0,0,0.017821214092780972,2,0,0,51,0
804,20.405958507354658,6,0,10,0,0,0.026239096868169755,2,2,0,63,0
7,0.6335199185527122,9,11,1,3,1,0.883289015987146,5,1,0,25,1
1962,2.5803951479201586,7,0,5,1,0,0.01947391415797521,2,2,0,64,0
2486,10.034256843614898,10,1,18,0,0,0.004106172466408464,1,2,0,63,0
2288,13.12635119733999,4,2,6,0,0,0.004541875292622436,1,2,0,67,0
627,18.45858560294264,4,1,18,0,0,0.010084427806146448,1,3,0,99,0
2963,18.944900458892352,7,0,6,0,0,0.015049674417855307,1,1,0,70,0
1152,10.070402447822055,14,0,7,0,0,0.028137613640002394,2,1,0,86,0
506,3.1544656762359344,9,0,7,0,1,0.0005064405260297314,2,1,0,78,0
826,3.2400480287317,10,0,14,0,0,0.007654797023458198,1,3,0,61,0
2998,6.201382186568638,1,0,19,1,0,0.020551662061932353,0,1,0,94,0
2748,1.3997351742660316,11,1,16,0,0,0.014262506351930064,1,1,0,53,0
38,2.863071352863404,29,4,1,2,0,0.9742337778881859,5,0,0,10,1
361,21.341758336545475,4,0,11,0,0,0.008210728979866095,1,0,0,73,0
1349,20.30760091851764,8,1,11,0,0,0.010168028435901455,0,0,0,83,0
1930,1.7227018947592774,1,1,19,0,0,0.016865668077213257,0,1,0,59,0
20,4.643200467508803,44,13,1,2,1,0.7000954037695266,9,1,0,13,1
1825,11.214937402812287,10,2,11,0,0,0.0026087515808012234,1,2,0,76,0
1131,13.942369077513801,5,1,13,0,0,0.016049389952683034,1,1,0,99,0
1150,1.6785932683397364,1,0,11,0,0,0.0006747380168159045,0,1,0,84,0
120,4.131001949346809,7,5,1,2,0,0.7937400593761792,5,0,0,25,1
2262,4.602684050397591,2,0,10,0,1,0.044411820803690674,1,3,0,75,0
370,5.875597290751486,14,0,11,0,0,0.057065048446521244,1,2,0,51,0
2986,8.668368409659543,5,1,9,0,0,0.003847360974323158,1,1,0,59,0
2227,6.423218161061826,9,2,9,0,0,0.0029636972505268657,2,3,0,62,0
1094,17.048394349688877,0,0,14,0,0,0.01396438550631674,2,2,0,63,0
672,13.206959171597225,1,1,8,1,0,0.031146441793589733,1,1,0,88,0
101,1.442721000788581,42,10,1,1,0,0.5100564493674739,8,0,0,11,1
2228,1.9146171947370996,14,1,16,0,0,0.0025482700914194207,1,3,1,53,0
1486,13.11234733718607,13,2,11,0,0,0.009051998143273919,0,1,0,84,0
725,5.714567819116778,6,2,8,0,0,0.01986735879558154,0,2,0,59,0
1467,2.015724532090119,0,2,17,1,0,0.019865662118575777,2,2,0,51,0
416,6.397029160844535,5,0,11,0,0,0.005826913337811545,1,3,0,59,0
2437,11.322713852171937,1,0,5,0,0,0.00048506257859681935,0,3,0,66,0
1099,12.23261646660759,0,1,15,1,0,0.012583454213029695,0,1,0,92,0
1371,8.410956579226452,3,1,3,2,0,0.010335881070875083,2,2,0,55,0
2206,11.804106548785727,13,0,6,1,0,0.028364629043733047,1,0,0,96,0
746,14.95817885626939,11,1,19,0,1,0.0407688433047927,1,3,1,88,0
657,11.731979048035965,7,1,11,0,0,0.010169888952011114,0,2,0,64,0
2036,5.17034343828662,10,2,8,0,0,0.02126228699416784,2,3,0,88,0
757,9.554451362087892,3,0,15,0,0,0.005720156596667315,2,1,0,66,0
1211,10.173228683185776,0,1,16,0,0,0.009274538891895185,2,1,1,63,0
326,4.5186274190569415,9,2,14,1,0,0.009263282466840448,0,2,0,72,0
1754,13.53149845894386,10,2,4,0,0,0.007922918517895738,0,0,0,85,0
138,2.890510008748048,45,16,1,0,1,0.7419668298494566,3,0,1,17,1
917,13.63412474404239,3,2,6,0,0,0.04127697117599904,2,1,0,56,0
902,11.148145414072511,4,2,18,1,0,0.006405598656517928,2,1,0,74,0
2733,23.242211672798803,0,0,15,0,0,0.009822070126840794,0,3,0,83,0
2604,22.40395651147035,1,2,8,0,0,0.01014853736488389,1,1,1,50,0
2306,4.61850444004205,5,2,6,0,0,0.002948194970036285,0,0,0,62,0
1848,6.38624227675617,12,1,5,0,0,0.015770625776444554,0,0,1,90,0
1002,17.63243818868648,10,1,10,1,0,0.0007518212444635737,0,2,0,51,0
1863,19.20956596301097,0,1,17,1,0,0.07108826399822642,0,3,0,79,0
380,23.15697715486918,3,0,15,0,0,0.008747343862895818,1,3,0,75,0
2563,6.872108759590428,3,0,7,0,0,0.04077557058494984,2,2,0,94,0
2885,1.2537271280367133,1,2,13,0,0,0.026062277020335978,1,1,0,63,0
373,11.959117826900732,3,1,7,0,0,0.02515285069334236,2,1,0,81,0
1010,8.17367884009845,9,2,10,2,0,0.010238452786616972,2,0,0,95,0
2155,19.96430058600174,3,2,5,0,0,0.002863292692580724,2,3,0,64,0
833,21.869743788395482,13,1,19,0,0,0.0015109081990747767,0,2,0,52,0
1321,21.461996759404027,11,1,8,0,0,0.009611567314511318,0,2,0,51,0
1688,17.932609776397527,0,1,17,0,0,0.005010126166399285,0,0,0,89,0
694,16.04186412381543,9,1,11,0,0,0.038703724911676715,0,3,0,91,0
2008,23.88457149447714,2,1,3,0,0,0.018491896229497994,1,3,0,66,0
2652,3.7656862097685395,10,0,9,0,1,0.03970796259875171,2,3,0,76,0
1889,4.744746142567867,14,0,6,1,0,0.018728397797019795,1,1,0,99,0
1098,6.3535523833296415,6,0,15,2,0,0.030247008309196365,1,3,0,93,0
429,18.344476647271772,7,2,12,0,0,0.05665198460284114,0,0,0,50,0
262,16.2763220336246,3,0,6,0,0,0.03175159600096268,1,0,0,95,0
2445,3.430950037844304,7,0,19,1,0,0.006429144021204335,1,2,0,92,0
1334,10.227322022896601,2,0,19,1,1,0.02010248084695928,0,0,0,58,0
1196,1.7863186166006382,11,2,12,1,0,0.002208677449057373,0,0,1,89,0
2035,6.214729793589155,9,2,16,0,1,0.01807580169813056,1,3,0,86,0
1176,6.820343954418044,6,0,6,0,0,0.005227307037195496,1,0,0,68,0
1017,16.081644468918093,12,2,11,0,0,0.05973047093208473,2,0,0,88,0
1659,12.98838504716269,1,1,14,0,0,0.044943555188201804,2,0,1,81,0
2423,6.204419488927331,10,1,8,0,0,0.0034964479185808917,1,1,0,58,0
2452,14.421810248470827,0,0,7,0,0,0.007581017318157305,0,0,0,56,0
1311,15.825597019073903,4,0,6,0,0,0.0016954581539050733,0,0,0,98,0
1114,13.61278683250004,10,0,6,0,0,0.0013021582508634837,1,1,0,95,0
2007,17.167699142509566,8,1,16,0,0,0.028128205374636207,0,1,0,54,0
1309,14.521340535538899,6,2,5,0,0,0.017471993880098197,2,1,0,82,0
1499,4.199664524495013,0,1,6,0,0,0.0023711750817264486,1,3,0,99,0
246,23.373855426517974,6,0,3,0,0,0.003925969989185372,0,0,0,54,0
960,12.837723193793096,8,2,3,0,0,0.03570272305833767,2,3,0,55,0
146,4.804923307048634,37,4,1,1,1,0.6553920686893631,3,1,0,0,1
278,5.377471844838559,2,2,3,0,0,0.014958077249024409,1,0,0,71,0
1447,2.590054082292247,1,1,17,0,0,0.000534012856661673,0,2,0,66,0
96,0.40089225739149625,37,10,1,1,1,0.5295147404591274,9,1,0,8,1
2925,2.025682892578115,13,0,12,0,0,0.010187921624112336,2,2,0,80,0
32,2.332960793659458,40,18,1,1,1,0.5667366387044499,3,0,0,26,1
2414,16.510026517539785,0,0,6,0,0,0.0002217868878893524,0,1,0,77,0
2149,2.0316320645420793,3,2,5,0,0,0.005069406725201255,0,1,0,73,0
474,5.68230268356629,4,2,6,0,0,0.005443063141356865,1,3,0,92,0
950,4.717255659575043,11,2,16,1,0,0.028157628238587057,1,3,0,76,0
1471,22.38093518070575,11,2,15,1,0,0.011316803532823043,0,0,0,93,0
2050,1.5782650403772727,0,0,14,1,0,0.00663480681489309,0,0,0,89,0
2659,11.19528101120322,4,1,8,0,0,0.01807321755229917,1,1,0,66,0
2979,15.25308712458656,2,2,7,0,0,0.02913541207207914,0,0,0,68,0
626,7.35815888341811,1,2,13,0,0,0.011018576522441705,1,1,0,56,0
98,4.2674823614531565,44,15,1,1,1,0.8359359449137149,3,0,0,4,1
1445,15.453983090636974,4,2,8,0,0,0.07565638866184128,2,3,0,78,0
667,19.26176347646414,11,0,6,1,0,0.019437632218713728,0,2,0,79,0
1309,16.662421026479624,6,2,8,0,0,0.015694833502034683,0,0,1,82,0
2598,4.486438736007239,14,0,12,0,0,0.011313550450823582,1,1,0,72,0
1229,14.2767438076781,2,1,17,0,0,0.017718579579212905,0,2,0,80,0
1278,18.989939051098663,5,0,12,0,0,0.007184398540002508,0,3,0,52,0
2614,19.431439063848938,1,0,13,0,0,0.007995888343932937,1,0,0,81,0
984,6.615387679714608,6,2,5,0,0,0.03471411907346127,0,0,0,51,0
1010,15.473872538246932,5,0,2,0,0,0.009797309074643457,1,1,0,58,0
63,3.994668281861202,40,7,1,2,1,0.48699522520162314,7,1,0,2,1
2556,19.783690035366515,11,1,11,0,0,0.0340199110544241,2,0,0,80,0
352,16.994559911545224,0,0,12,0,0,0.015200605353642706,2,0,0,56,0
